date,drug_name,category,quantity_sold,day_of_week,month,is_weekend
2025-09-21,Multivitamins Syrup,Supplement,23,6,9,1
2025-09-22,Multivitamins Syrup,Supplement,27,0,9,0
2025-09-23,Multivitamins Syrup,Supplement,30,1,9,0
2025-09-24,Multivitamins Syrup,Supplement,24,2,9,0
2025-09-25,Multivitamins Syrup,Supplement,29,3,9,0
2025-09-26,Multivitamins Syrup,Supplement,25,4,9,0
2025-09-27,Multivitamins Syrup,Supplement,24,5,9,1
2025-09-28,Multivitamins Syrup,Supplement,27,6,9,1
2025-09-29,Multivitamins Syrup,Supplement,23,0,9,0
2025-09-30,Multivitamins Syrup,Supplement,25,1,9,0
2025-10-01,Multivitamins Syrup,Supplement,21,2,10,0
2025-10-02,Multivitamins Syrup,Supplement,31,3,10,0
2025-10-03,Multivitamins Syrup,Supplement,25,4,10,0
2025-10-04,Multivitamins Syrup,Supplement,22,5,10,1
2025-10-05,Multivitamins Syrup,Supplement,25,6,10,1
2025-10-06,Multivitamins Syrup,Supplement,24,0,10,0
2025-10-07,Multivitamins Syrup,Supplement,24,1,10,0
2025-10-08,Multivitamins Syrup,Supplement,27,2,10,0
2025-10-09,Multivitamins Syrup,Supplement,27,3,10,0
2025-10-10,Multivitamins Syrup,Supplement,23,4,10,0
2025-10-11,Multivitamins Syrup,Supplement,23,5,10,1
2025-10-12,Multivitamins Syrup,Supplement,24,6,10,1
2025-10-13,Multivitamins Syrup,Supplement,17,0,10,0
2025-10-14,Multivitamins Syrup,Supplement,20,1,10,0
2025-10-15,Multivitamins Syrup,Supplement,29,2,10,0
2025-10-16,Multivitamins Syrup,Supplement,30,3,10,0
2025-10-17,Multivitamins Syrup,Supplement,24,4,10,0
2025-10-18,Multivitamins Syrup,Supplement,27,5,10,1
2025-10-19,Multivitamins Syrup,Supplement,26,6,10,1
2025-10-20,Multivitamins Syrup,Supplement,35,0,10,0
2025-10-21,Multivitamins Syrup,Supplement,28,1,10,0
2025-10-22,Multivitamins Syrup,Supplement,24,2,10,0
2025-10-23,Multivitamins Syrup,Supplement,22,3,10,0
2025-10-24,Multivitamins Syrup,Supplement,19,4,10,0
2025-10-25,Multivitamins Syrup,Supplement,25,5,10,1
2025-10-26,Multivitamins Syrup,Supplement,22,6,10,1
2025-10-27,Multivitamins Syrup,Supplement,20,0,10,0
2025-10-28,Multivitamins Syrup,Supplement,23,1,10,0
2025-10-29,Multivitamins Syrup,Supplement,21,2,10,0
2025-10-30,Multivitamins Syrup,Supplement,30,3,10,0
2025-10-31,Multivitamins Syrup,Supplement,28,4,10,0
2025-11-01,Multivitamins Syrup,Supplement,27,5,11,1
2025-11-02,Multivitamins Syrup,Supplement,32,6,11,1
2025-11-03,Multivitamins Syrup,Supplement,27,0,11,0
2025-11-04,Multivitamins Syrup,Supplement,24,1,11,0
2025-11-05,Multivitamins Syrup,Supplement,32,2,11,0
2025-11-06,Multivitamins Syrup,Supplement,29,3,11,0
2025-11-07,Multivitamins Syrup,Supplement,24,4,11,0
2025-11-08,Multivitamins Syrup,Supplement,26,5,11,1
2025-11-09,Multivitamins Syrup,Supplement,24,6,11,1
2025-11-10,Multivitamins Syrup,Supplement,22,0,11,0
2025-11-11,Multivitamins Syrup,Supplement,30,1,11,0
2025-11-12,Multivitamins Syrup,Supplement,33,2,11,0
2025-11-13,Multivitamins Syrup,Supplement,22,3,11,0
2025-11-14,Multivitamins Syrup,Supplement,29,4,11,0
2025-11-15,Multivitamins Syrup,Supplement,25,5,11,1
2025-11-16,Multivitamins Syrup,Supplement,25,6,11,1
2025-11-17,Multivitamins Syrup,Supplement,25,0,11,0
2025-11-18,Multivitamins Syrup,Supplement,24,1,11,0
2025-11-19,Multivitamins Syrup,Supplement,27,2,11,0
2025-11-20,Multivitamins Syrup,Supplement,24,3,11,0
2025-11-21,Multivitamins Syrup,Supplement,28,4,11,0
2025-11-22,Multivitamins Syrup,Supplement,27,5,11,1
2025-11-23,Multivitamins Syrup,Supplement,26,6,11,1
2025-11-24,Multivitamins Syrup,Supplement,24,0,11,0
2025-11-25,Multivitamins Syrup,Supplement,25,1,11,0
2025-11-26,Multivitamins Syrup,Supplement,30,2,11,0
2025-11-27,Multivitamins Syrup,Supplement,29,3,11,0
2025-11-28,Multivitamins Syrup,Supplement,24,4,11,0
2025-11-29,Multivitamins Syrup,Supplement,27,5,11,1
2025-11-30,Multivitamins Syrup,Supplement,30,6,11,1
2025-12-01,Multivitamins Syrup,Supplement,24,0,12,0
2025-12-02,Multivitamins Syrup,Supplement,31,1,12,0
2025-12-03,Multivitamins Syrup,Supplement,27,2,12,0
2025-12-04,Multivitamins Syrup,Supplement,31,3,12,0
2025-12-05,Multivitamins Syrup,Supplement,27,4,12,0
2025-12-06,Multivitamins Syrup,Supplement,23,5,12,1
2025-12-07,Multivitamins Syrup,Supplement,24,6,12,1
2025-12-08,Multivitamins Syrup,Supplement,30,0,12,0
2025-12-09,Multivitamins Syrup,Supplement,30,1,12,0
2025-12-10,Multivitamins Syrup,Supplement,26,2,12,0
2025-12-11,Multivitamins Syrup,Supplement,32,3,12,0
2025-12-12,Multivitamins Syrup,Supplement,24,4,12,0
2025-12-13,Multivitamins Syrup,Supplement,29,5,12,1
2025-12-14,Multivitamins Syrup,Supplement,25,6,12,1
2025-12-15,Multivitamins Syrup,Supplement,27,0,12,0
2025-12-16,Multivitamins Syrup,Supplement,30,1,12,0
2025-12-17,Multivitamins Syrup,Supplement,27,2,12,0
2025-12-18,Multivitamins Syrup,Supplement,28,3,12,0
2025-12-19,Multivitamins Syrup,Supplement,33,4,12,0
2025-12-20,Multivitamins Syrup,Supplement,28,5,12,1
2025-12-21,Multivitamins Syrup,Supplement,32,6,12,1
2025-12-22,Multivitamins Syrup,Supplement,26,0,12,0
2025-12-23,Multivitamins Syrup,Supplement,31,1,12,0
2025-12-24,Multivitamins Syrup,Supplement,34,2,12,0
2025-12-25,Multivitamins Syrup,Supplement,21,3,12,0
2025-12-26,Multivitamins Syrup,Supplement,27,4,12,0
2025-12-27,Multivitamins Syrup,Supplement,31,5,12,1
2025-12-28,Multivitamins Syrup,Supplement,29,6,12,1
2025-12-29,Multivitamins Syrup,Supplement,31,0,12,0
2025-12-30,Multivitamins Syrup,Supplement,28,1,12,0
2025-12-31,Multivitamins Syrup,Supplement,30,2,12,0
2026-01-01,Multivitamins Syrup,Supplement,25,3,1,0
2026-01-02,Multivitamins Syrup,Supplement,30,4,1,0
2026-01-03,Multivitamins Syrup,Supplement,27,5,1,1
2026-01-04,Multivitamins Syrup,Supplement,27,6,1,1
2026-01-05,Multivitamins Syrup,Supplement,25,0,1,0
2026-01-06,Multivitamins Syrup,Supplement,24,1,1,0
2026-01-07,Multivitamins Syrup,Supplement,24,2,1,0
2026-01-08,Multivitamins Syrup,Supplement,27,3,1,0
2026-01-09,Multivitamins Syrup,Supplement,25,4,1,0
2026-01-10,Multivitamins Syrup,Supplement,27,5,1,1
2026-01-11,Multivitamins Syrup,Supplement,33,6,1,1
2026-01-12,Multivitamins Syrup,Supplement,29,0,1,0
2026-01-13,Multivitamins Syrup,Supplement,25,1,1,0
2026-01-14,Multivitamins Syrup,Supplement,30,2,1,0
2026-01-15,Multivitamins Syrup,Supplement,25,3,1,0
2026-01-16,Multivitamins Syrup,Supplement,19,4,1,0
2026-01-17,Multivitamins Syrup,Supplement,23,5,1,1
2026-01-18,Multivitamins Syrup,Supplement,20,6,1,1
2026-01-19,Multivitamins Syrup,Supplement,25,0,1,0
2026-01-20,Multivitamins Syrup,Supplement,26,1,1,0
2026-01-21,Multivitamins Syrup,Supplement,32,2,1,0
2026-01-22,Multivitamins Syrup,Supplement,27,3,1,0
2026-01-23,Multivitamins Syrup,Supplement,25,4,1,0
2026-01-24,Multivitamins Syrup,Supplement,29,5,1,1
2026-01-25,Multivitamins Syrup,Supplement,19,6,1,1
2026-01-26,Multivitamins Syrup,Supplement,27,0,1,0
2026-01-27,Multivitamins Syrup,Supplement,29,1,1,0
2026-01-28,Multivitamins Syrup,Supplement,21,2,1,0
2026-01-29,Multivitamins Syrup,Supplement,30,3,1,0
2026-01-30,Multivitamins Syrup,Supplement,27,4,1,0
2026-01-31,Multivitamins Syrup,Supplement,25,5,1,1
2026-02-01,Multivitamins Syrup,Supplement,24,6,2,1
2026-02-02,Multivitamins Syrup,Supplement,29,0,2,0
2026-02-03,Multivitamins Syrup,Supplement,22,1,2,0
2026-02-04,Multivitamins Syrup,Supplement,22,2,2,0
2026-02-05,Multivitamins Syrup,Supplement,20,3,2,0
2026-02-06,Multivitamins Syrup,Supplement,19,4,2,0
2026-02-07,Multivitamins Syrup,Supplement,24,5,2,1
2026-02-08,Multivitamins Syrup,Supplement,19,6,2,1
2026-02-09,Multivitamins Syrup,Supplement,22,0,2,0
2026-02-10,Multivitamins Syrup,Supplement,20,1,2,0
2026-02-11,Multivitamins Syrup,Supplement,23,2,2,0
2026-02-12,Multivitamins Syrup,Supplement,23,3,2,0
2026-02-13,Multivitamins Syrup,Supplement,25,4,2,0
2026-02-14,Multivitamins Syrup,Supplement,20,5,2,1
2026-02-15,Multivitamins Syrup,Supplement,21,6,2,1
2026-02-16,Multivitamins Syrup,Supplement,18,0,2,0
2026-02-17,Multivitamins Syrup,Supplement,20,1,2,0
2026-02-18,Multivitamins Syrup,Supplement,23,2,2,0
2026-02-19,Multivitamins Syrup,Supplement,24,3,2,0
2026-02-20,Multivitamins Syrup,Supplement,19,4,2,0
2026-02-21,Multivitamins Syrup,Supplement,25,5,2,1
2026-02-22,Multivitamins Syrup,Supplement,26,6,2,1
2026-02-23,Multivitamins Syrup,Supplement,23,0,2,0
2026-02-24,Multivitamins Syrup,Supplement,28,1,2,0
2026-02-25,Multivitamins Syrup,Supplement,19,2,2,0
2026-02-26,Multivitamins Syrup,Supplement,18,3,2,0
2026-02-27,Multivitamins Syrup,Supplement,16,4,2,0
2026-02-28,Multivitamins Syrup,Supplement,27,5,2,1
2026-03-01,Multivitamins Syrup,Supplement,24,6,3,1
2026-03-02,Multivitamins Syrup,Supplement,22,0,3,0
2026-03-03,Multivitamins Syrup,Supplement,23,1,3,0
2026-03-04,Multivitamins Syrup,Supplement,18,2,3,0
2026-03-05,Multivitamins Syrup,Supplement,30,3,3,0
2026-03-06,Multivitamins Syrup,Supplement,22,4,3,0
2026-03-07,Multivitamins Syrup,Supplement,22,5,3,1
2026-03-08,Multivitamins Syrup,Supplement,24,6,3,1
2026-03-09,Multivitamins Syrup,Supplement,23,0,3,0
2026-03-10,Multivitamins Syrup,Supplement,22,1,3,0
2026-03-11,Multivitamins Syrup,Supplement,19,2,3,0
2026-03-12,Multivitamins Syrup,Supplement,23,3,3,0
2026-03-13,Multivitamins Syrup,Supplement,28,4,3,0
2026-03-14,Multivitamins Syrup,Supplement,26,5,3,1
2026-03-15,Multivitamins Syrup,Supplement,27,6,3,1
2026-03-16,Multivitamins Syrup,Supplement,20,0,3,0
2026-03-17,Multivitamins Syrup,Supplement,18,1,3,0
2026-03-18,Multivitamins Syrup,Supplement,21,2,3,0
2026-03-19,Multivitamins Syrup,Supplement,22,3,3,0
2026-03-20,Multivitamins Syrup,Supplement,25,4,3,0
2026-03-21,Multivitamins Syrup,Supplement,16,5,3,1
2026-03-22,Multivitamins Syrup,Supplement,27,6,3,1
2026-03-23,Multivitamins Syrup,Supplement,21,0,3,0
2026-03-24,Multivitamins Syrup,Supplement,20,1,3,0
2026-03-25,Multivitamins Syrup,Supplement,18,2,3,0
2026-03-26,Multivitamins Syrup,Supplement,16,3,3,0
2026-03-27,Multivitamins Syrup,Supplement,24,4,3,0
2026-03-28,Multivitamins Syrup,Supplement,22,5,3,1
2026-03-29,Multivitamins Syrup,Supplement,18,6,3,1
2026-03-30,Multivitamins Syrup,Supplement,17,0,3,0
2026-03-31,Multivitamins Syrup,Supplement,21,1,3,0
2026-04-01,Multivitamins Syrup,Supplement,27,2,4,0
2026-04-02,Multivitamins Syrup,Supplement,21,3,4,0
2026-04-03,Multivitamins Syrup,Supplement,17,4,4,0
2026-04-04,Multivitamins Syrup,Supplement,21,5,4,1
2026-04-05,Multivitamins Syrup,Supplement,21,6,4,1
2026-04-06,Multivitamins Syrup,Supplement,13,0,4,0
2026-04-07,Multivitamins Syrup,Supplement,22,1,4,0
2026-04-08,Multivitamins Syrup,Supplement,21,2,4,0
2026-04-09,Multivitamins Syrup,Supplement,24,3,4,0
2026-04-10,Multivitamins Syrup,Supplement,28,4,4,0
2026-04-11,Multivitamins Syrup,Supplement,26,5,4,1
2026-04-12,Multivitamins Syrup,Supplement,21,6,4,1
2026-04-13,Multivitamins Syrup,Supplement,18,0,4,0
2026-04-14,Multivitamins Syrup,Supplement,30,1,4,0
2026-04-15,Multivitamins Syrup,Supplement,22,2,4,0
2026-04-16,Multivitamins Syrup,Supplement,22,3,4,0
2026-04-17,Multivitamins Syrup,Supplement,22,4,4,0
2026-04-18,Multivitamins Syrup,Supplement,22,5,4,1
2026-04-19,Multivitamins Syrup,Supplement,21,6,4,1
2026-04-20,Multivitamins Syrup,Supplement,20,0,4,0
2026-04-21,Multivitamins Syrup,Supplement,20,1,4,0
2026-04-22,Multivitamins Syrup,Supplement,22,2,4,0
2026-04-23,Multivitamins Syrup,Supplement,20,3,4,0
2026-04-24,Multivitamins Syrup,Supplement,19,4,4,0
2026-04-25,Multivitamins Syrup,Supplement,22,5,4,1
2026-04-26,Multivitamins Syrup,Supplement,21,6,4,1
2026-04-27,Multivitamins Syrup,Supplement,27,0,4,0
2026-04-28,Multivitamins Syrup,Supplement,13,1,4,0
2026-04-29,Multivitamins Syrup,Supplement,25,2,4,0
2026-04-30,Multivitamins Syrup,Supplement,26,3,4,0
2026-05-01,Multivitamins Syrup,Supplement,15,4,5,0
2026-05-02,Multivitamins Syrup,Supplement,21,5,5,1
2026-05-03,Multivitamins Syrup,Supplement,21,6,5,1
2026-05-04,Multivitamins Syrup,Supplement,17,0,5,0
2026-05-05,Multivitamins Syrup,Supplement,19,1,5,0
2026-05-06,Multivitamins Syrup,Supplement,18,2,5,0
2026-05-07,Multivitamins Syrup,Supplement,28,3,5,0
2026-05-08,Multivitamins Syrup,Supplement,25,4,5,0
2026-05-09,Multivitamins Syrup,Supplement,26,5,5,1
2026-05-10,Multivitamins Syrup,Supplement,24,6,5,1
2026-05-11,Multivitamins Syrup,Supplement,18,0,5,0
2026-05-12,Multivitamins Syrup,Supplement,20,1,5,0
2026-05-13,Multivitamins Syrup,Supplement,24,2,5,0
2026-05-14,Multivitamins Syrup,Supplement,18,3,5,0
2026-05-15,Multivitamins Syrup,Supplement,24,4,5,0
2026-05-16,Multivitamins Syrup,Supplement,21,5,5,1
2026-05-17,Multivitamins Syrup,Supplement,21,6,5,1
2026-05-18,Multivitamins Syrup,Supplement,24,0,5,0
2026-05-19,Multivitamins Syrup,Supplement,23,1,5,0
2026-05-20,Multivitamins Syrup,Supplement,21,2,5,0
2026-05-21,Multivitamins Syrup,Supplement,26,3,5,0
2026-05-22,Multivitamins Syrup,Supplement,18,4,5,0
2026-05-23,Multivitamins Syrup,Supplement,24,5,5,1
2026-05-24,Multivitamins Syrup,Supplement,24,6,5,1
2026-05-25,Multivitamins Syrup,Supplement,21,0,5,0
2026-05-26,Multivitamins Syrup,Supplement,23,1,5,0
2026-05-27,Multivitamins Syrup,Supplement,18,2,5,0
2026-05-28,Multivitamins Syrup,Supplement,25,3,5,0
2026-05-29,Multivitamins Syrup,Supplement,21,4,5,0
2026-05-30,Multivitamins Syrup,Supplement,20,5,5,1
2026-05-31,Multivitamins Syrup,Supplement,25,6,5,1
2026-06-01,Multivitamins Syrup,Supplement,20,0,6,0
2026-06-02,Multivitamins Syrup,Supplement,17,1,6,0
2026-06-03,Multivitamins Syrup,Supplement,17,2,6,0
2026-06-04,Multivitamins Syrup,Supplement,24,3,6,0
2026-06-05,Multivitamins Syrup,Supplement,18,4,6,0
2026-06-06,Multivitamins Syrup,Supplement,28,5,6,1
2026-06-07,Multivitamins Syrup,Supplement,15,6,6,1
2026-06-08,Multivitamins Syrup,Supplement,28,0,6,0
2026-06-09,Multivitamins Syrup,Supplement,23,1,6,0
2026-06-10,Multivitamins Syrup,Supplement,22,2,6,0
2026-06-11,Multivitamins Syrup,Supplement,20,3,6,0
2026-06-12,Multivitamins Syrup,Supplement,23,4,6,0
2026-06-13,Multivitamins Syrup,Supplement,22,5,6,1
2026-06-14,Multivitamins Syrup,Supplement,26,6,6,1
2026-06-15,Multivitamins Syrup,Supplement,22,0,6,0
2026-06-16,Multivitamins Syrup,Supplement,22,1,6,0
2026-06-17,Multivitamins Syrup,Supplement,21,2,6,0
2026-06-18,Multivitamins Syrup,Supplement,22,3,6,0
2026-06-19,Multivitamins Syrup,Supplement,23,4,6,0
2026-06-20,Multivitamins Syrup,Supplement,16,5,6,1
2026-06-21,Multivitamins Syrup,Supplement,18,6,6,1
2026-06-22,Multivitamins Syrup,Supplement,24,0,6,0
2026-06-23,Multivitamins Syrup,Supplement,23,1,6,0
2026-06-24,Multivitamins Syrup,Supplement,21,2,6,0
2026-06-25,Multivitamins Syrup,Supplement,22,3,6,0
2026-06-26,Multivitamins Syrup,Supplement,23,4,6,0
2026-06-27,Multivitamins Syrup,Supplement,20,5,6,1
2026-06-28,Multivitamins Syrup,Supplement,19,6,6,1
2024-06-29,Urea 10% Cream,Dermatology,19,5,6,1
2024-06-30,Urea 10% Cream,Dermatology,16,6,6,1
2024-07-01,Urea 10% Cream,Dermatology,20,0,7,0
2024-07-02,Urea 10% Cream,Dermatology,16,1,7,0
2024-07-03,Urea 10% Cream,Dermatology,22,2,7,0
2024-07-04,Urea 10% Cream,Dermatology,21,3,7,0
2024-07-05,Urea 10% Cream,Dermatology,20,4,7,0
2024-07-06,Urea 10% Cream,Dermatology,22,5,7,1
2024-07-07,Urea 10% Cream,Dermatology,23,6,7,1
2024-07-08,Urea 10% Cream,Dermatology,22,0,7,0
2024-07-09,Urea 10% Cream,Dermatology,16,1,7,0
2024-07-10,Urea 10% Cream,Dermatology,17,2,7,0
2024-07-11,Urea 10% Cream,Dermatology,18,3,7,0
2024-07-12,Urea 10% Cream,Dermatology,20,4,7,0
2024-07-13,Urea 10% Cream,Dermatology,21,5,7,1
2024-07-14,Urea 10% Cream,Dermatology,18,6,7,1
2024-07-15,Urea 10% Cream,Dermatology,20,0,7,0
2024-07-16,Urea 10% Cream,Dermatology,18,1,7,0
2024-07-17,Urea 10% Cream,Dermatology,18,2,7,0
2024-07-18,Urea 10% Cream,Dermatology,17,3,7,0
2024-07-19,Urea 10% Cream,Dermatology,18,4,7,0
2024-07-20,Urea 10% Cream,Dermatology,17,5,7,1
2024-07-21,Urea 10% Cream,Dermatology,18,6,7,1
2024-07-22,Urea 10% Cream,Dermatology,22,0,7,0
2024-07-23,Urea 10% Cream,Dermatology,18,1,7,0
2024-07-24,Urea 10% Cream,Dermatology,25,2,7,0
2024-07-25,Urea 10% Cream,Dermatology,21,3,7,0
2024-07-26,Urea 10% Cream,Dermatology,20,4,7,0
2024-07-27,Urea 10% Cream,Dermatology,18,5,7,1
2024-07-28,Urea 10% Cream,Dermatology,21,6,7,1
2024-07-29,Urea 10% Cream,Dermatology,18,0,7,0
2024-07-30,Urea 10% Cream,Dermatology,20,1,7,0
2024-07-31,Urea 10% Cream,Dermatology,25,2,7,0
2024-08-01,Urea 10% Cream,Dermatology,18,3,8,0
2024-08-02,Urea 10% Cream,Dermatology,21,4,8,0
2024-08-03,Urea 10% Cream,Dermatology,17,5,8,1
2024-08-04,Urea 10% Cream,Dermatology,18,6,8,1
2024-08-05,Urea 10% Cream,Dermatology,22,0,8,0
2024-08-06,Urea 10% Cream,Dermatology,17,1,8,0
2024-08-07,Urea 10% Cream,Dermatology,22,2,8,0
2024-08-08,Urea 10% Cream,Dermatology,20,3,8,0
2024-08-09,Urea 10% Cream,Dermatology,17,4,8,0
2024-08-10,Urea 10% Cream,Dermatology,20,5,8,1
2024-08-11,Urea 10% Cream,Dermatology,20,6,8,1
2024-08-12,Urea 10% Cream,Dermatology,20,0,8,0
2024-08-13,Urea 10% Cream,Dermatology,15,1,8,0
2024-08-14,Urea 10% Cream,Dermatology,17,2,8,0
2024-08-15,Urea 10% Cream,Dermatology,18,3,8,0
2024-08-16,Urea 10% Cream,Dermatology,18,4,8,0
2024-08-17,Urea 10% Cream,Dermatology,20,5,8,1
2024-08-18,Urea 10% Cream,Dermatology,19,6,8,1
2024-08-19,Urea 10% Cream,Dermatology,15,0,8,0
2024-08-20,Urea 10% Cream,Dermatology,19,1,8,0
2024-08-21,Urea 10% Cream,Dermatology,20,2,8,0
2024-08-22,Urea 10% Cream,Dermatology,19,3,8,0
2024-08-23,Urea 10% Cream,Dermatology,21,4,8,0
2024-08-24,Urea 10% Cream,Dermatology,20,5,8,1
2024-08-25,Urea 10% Cream,Dermatology,19,6,8,1
2024-08-26,Urea 10% Cream,Dermatology,18,0,8,0
2024-08-27,Urea 10% Cream,Dermatology,15,1,8,0
2024-08-28,Urea 10% Cream,Dermatology,19,2,8,0
2024-08-29,Urea 10% Cream,Dermatology,19,3,8,0
2024-08-30,Urea 10% Cream,Dermatology,19,4,8,0
2024-08-31,Urea 10% Cream,Dermatology,16,5,8,1
2024-09-01,Urea 10% Cream,Dermatology,12,6,9,1
2024-09-02,Urea 10% Cream,Dermatology,16,0,9,0
2024-09-03,Urea 10% Cream,Dermatology,14,1,9,0
2024-09-04,Urea 10% Cream,Dermatology,15,2,9,0
2024-09-05,Urea 10% Cream,Dermatology,14,3,9,0
2024-09-06,Urea 10% Cream,Dermatology,14,4,9,0
2024-09-07,Urea 10% Cream,Dermatology,16,5,9,1
2024-09-08,Urea 10% Cream,Dermatology,13,6,9,1
2024-09-09,Urea 10% Cream,Dermatology,14,0,9,0
2024-09-10,Urea 10% Cream,Dermatology,13,1,9,0
2024-09-11,Urea 10% Cream,Dermatology,13,2,9,0
2024-09-12,Urea 10% Cream,Dermatology,13,3,9,0
2024-09-13,Urea 10% Cream,Dermatology,14,4,9,0
2024-09-14,Urea 10% Cream,Dermatology,13,5,9,1
2024-09-15,Urea 10% Cream,Dermatology,17,6,9,1
2024-09-16,Urea 10% Cream,Dermatology,12,0,9,0
2024-09-17,Urea 10% Cream,Dermatology,14,1,9,0
2024-09-18,Urea 10% Cream,Dermatology,13,2,9,0
2024-09-19,Urea 10% Cream,Dermatology,17,3,9,0
2024-09-20,Urea 10% Cream,Dermatology,14,4,9,0
2024-09-21,Urea 10% Cream,Dermatology,16,5,9,1
2024-09-22,Urea 10% Cream,Dermatology,11,6,9,1
2024-09-23,Urea 10% Cream,Dermatology,15,0,9,0
2024-09-24,Urea 10% Cream,Dermatology,16,1,9,0
2024-09-25,Urea 10% Cream,Dermatology,14,2,9,0
2024-09-26,Urea 10% Cream,Dermatology,16,3,9,0
2024-09-27,Urea 10% Cream,Dermatology,13,4,9,0
2024-09-28,Urea 10% Cream,Dermatology,17,5,9,1
2024-09-29,Urea 10% Cream,Dermatology,19,6,9,1
2024-09-30,Urea 10% Cream,Dermatology,13,0,9,0
2024-10-01,Urea 10% Cream,Dermatology,13,1,10,0
2024-10-02,Urea 10% Cream,Dermatology,17,2,10,0
2024-10-03,Urea 10% Cream,Dermatology,17,3,10,0
2024-10-04,Urea 10% Cream,Dermatology,13,4,10,0
2024-10-05,Urea 10% Cream,Dermatology,13,5,10,1
2024-10-06,Urea 10% Cream,Dermatology,13,6,10,1
2024-10-07,Urea 10% Cream,Dermatology,11,0,10,0
2024-10-08,Urea 10% Cream,Dermatology,12,1,10,0
2024-10-09,Urea 10% Cream,Dermatology,12,2,10,0
2024-10-10,Urea 10% Cream,Dermatology,12,3,10,0
2024-10-11,Urea 10% Cream,Dermatology,14,4,10,0
2024-10-12,Urea 10% Cream,Dermatology,15,5,10,1
2024-10-13,Urea 10% Cream,Dermatology,17,6,10,1
2024-10-14,Urea 10% Cream,Dermatology,12,0,10,0
2024-10-15,Urea 10% Cream,Dermatology,16,1,10,0
2024-10-16,Urea 10% Cream,Dermatology,14,2,10,0
2024-10-17,Urea 10% Cream,Dermatology,14,3,10,0
2024-10-18,Urea 10% Cream,Dermatology,15,4,10,0
2024-10-19,Urea 10% Cream,Dermatology,12,5,10,1
2024-10-20,Urea 10% Cream,Dermatology,15,6,10,1
2024-10-21,Urea 10% Cream,Dermatology,14,0,10,0
2024-10-22,Urea 10% Cream,Dermatology,15,1,10,0
2024-10-23,Urea 10% Cream,Dermatology,15,2,10,0
2024-10-24,Urea 10% Cream,Dermatology,19,3,10,0
2024-10-25,Urea 10% Cream,Dermatology,13,4,10,0
2024-10-26,Urea 10% Cream,Dermatology,13,5,10,1
2024-10-27,Urea 10% Cream,Dermatology,13,6,10,1
2024-10-28,Urea 10% Cream,Dermatology,13,0,10,0
2024-10-29,Urea 10% Cream,Dermatology,13,1,10,0
2024-10-30,Urea 10% Cream,Dermatology,17,2,10,0
2024-10-31,Urea 10% Cream,Dermatology,17,3,10,0
2024-11-01,Urea 10% Cream,Dermatology,13,4,11,0
2024-11-02,Urea 10% Cream,Dermatology,12,5,11,1
2024-11-03,Urea 10% Cream,Dermatology,15,6,11,1
2024-11-04,Urea 10% Cream,Dermatology,13,0,11,0
2024-11-05,Urea 10% Cream,Dermatology,15,1,11,0
2024-11-06,Urea 10% Cream,Dermatology,15,2,11,0
2024-11-07,Urea 10% Cream,Dermatology,11,3,11,0
2024-11-08,Urea 10% Cream,Dermatology,17,4,11,0
2024-11-09,Urea 10% Cream,Dermatology,18,5,11,1
2024-11-10,Urea 10% Cream,Dermatology,13,6,11,1
2024-11-11,Urea 10% Cream,Dermatology,13,0,11,0
2024-11-12,Urea 10% Cream,Dermatology,15,1,11,0
2024-11-13,Urea 10% Cream,Dermatology,15,2,11,0
2024-11-14,Urea 10% Cream,Dermatology,15,3,11,0
2024-11-15,Urea 10% Cream,Dermatology,18,4,11,0
2024-11-16,Urea 10% Cream,Dermatology,14,5,11,1
